Date,Day,Temp_avg,Dew_avg,Hum_avg,Wind_avg,Press_avg,Value (kWh),notes
2017-05-22,22,71.7,68.2,88.3,9.8,29.8,15.242,weekday
2017-05-23,23,72.3,62.7,73.5,8.8,29.7,14.513,weekday
2017-05-24,24,70.8,51.2,55.0,9.1,29.7,12.427000000000001,weekday
2017-05-25,25,77.3,58.9,55.5,10.5,29.7,18.384,weekday
2017-05-26,26,80.8,71.5,74.0,11.0,29.8,22.209,weekday
2017-05-27,27,84.8,73.8,70.4,11.1,29.8,30.000000000000007,weekend
2017-05-28,28,82.2,73.3,74.8,11.7,29.8,26.194,weekend
2017-05-29,29,74.0,68.5,83.4,7.1,29.9,17.700000000000003,weekday
2017-05-30,30,78.3,69.5,75.7,7.9,29.9,20.505000000000003,weekday
2017-05-31,31,77.4,70.2,79.5,6.6,29.9,24.072999999999997,weekday
2017-06-01,1,77.0,70.7,81.3,9.3,29.9,21.758999999999997,weekday
2017-06-02,2,78.5,72.8,82.9,7.1,29.8,21.903999999999996,weekday
2017-06-03,3,79.7,73.5,82.4,6.2,29.8,28.902,weekday
2017-06-04,4,75.1,70.7,86.9,6.5,29.7,23.821999999999996,weekday
2017-06-05,5,74.8,70.8,87.6,5.1,29.6,17.891,weekend
2017-06-06,6,78.5,70.7,78.3,8.4,29.6,25.927000000000003,weekday
2017-06-07,7,82.1,67.5,64.0,7.7,29.8,29.238000000000007,weekday
2017-06-08,8,78.3,61.6,58.5,6.1,29.8,26.397000000000002,weekend
2017-06-09,9,77.1,64.6,66.3,4.8,29.8,23.068999999999996,weekday
2017-06-10,10,78.3,67.9,71.5,8.4,29.8,20.146,weekday
2017-06-11,11,81.2,71.4,73.4,8.8,29.8,30.985000000000003,weekday
2017-06-12,12,83.1,74.1,75.2,10.8,29.8,27.446,weekday
2017-06-13,13,82.8,75.0,77.6,13.5,29.8,26.265,weekday
2017-06-14,14,85.0,73.6,70.1,10.1,29.8,29.410000000000004,weekday
2017-06-15,15,85.1,73.2,69.0,7.2,29.8,38.956,weekday
2017-06-16,16,85.3,72.2,66.7,8.3,29.8,26.43,weekday
2017-06-17,17,84.6,73.2,69.4,9.1,29.7,26.020999999999997,weekend
2017-06-18,18,85.9,73.4,67.5,9.4,29.7,31.107999999999997,weekend
2017-06-19,19,85.7,73.0,68.3,4.2,29.8,31.634000000000007,weekday
2017-06-20,20,84.9,72.4,67.6,9.5,29.8,30.729,weekday
2017-06-21,21,80.1,71.1,74.9,15.7,29.6,23.262999999999998,weekday
2017-06-22,22,79.9,74.1,83.0,9.8,29.5,21.246999999999996,weekday
2017-06-23,23,85.6,75.1,72.0,9.3,29.7,30.762999999999998,weekday
2017-06-24,24,78.5,74.3,87.2,6.5,29.9,17.705999999999996,weekend
2017-06-25,25,78.0,72.8,84.6,8.2,30.0,22.041999999999998,weekend
2017-06-26,26,79.2,71.1,77.1,8.3,29.9,21.789,weekday
2017-06-27,27,78.5,72.6,82.7,7.8,29.9,18.463,weekday
2017-06-28,28,80.0,72.4,78.6,10.3,29.8,26.172,weekday
2017-06-29,29,81.1,74.7,81.3,8.1,29.8,14.585,weekday
2017-06-30,30,85.1,76.1,75.3,10.8,29.8,15.902,weekday
2017-07-01,1,84.9,74.0,71.7,7.4,29.9,16.76,weekend
2017-07-02,2,84.9,74.6,72.2,8.4,30.0,17.037,weekday
2017-07-03,3,85.7,74.3,70.1,8.1,29.9,19.432000000000006,weekday
2017-07-04,4,86.3,74.3,69.0,6.3,29.9,27.184,weekday
2017-07-05,5,85.8,74.3,69.2,7.7,29.9,38.479000000000006,weekend
2017-07-06,6,85.5,73.6,69.4,6.3,30.0,37.504000000000005,weekday
2017-07-07,7,85.0,73.0,68.7,4.7,29.9,31.879000000000005,weekday
2017-07-08,8,84.8,72.0,67.5,4.5,29.9,40.563999999999986,weekday
2017-07-09,9,81.3,72.1,75.7,7.7,29.9,48.721,weekday
2017-07-10,10,77.2,72.5,85.9,7.4,29.9,25.739000000000004,weekend
2017-07-11,11,82.3,73.9,76.3,4.6,29.9,25.91,weekday
2017-07-12,12,81.9,74.3,78.5,6.8,29.9,25.445,weekday
2017-07-13,13,83.6,74.5,75.2,5.0,30.0,33.696,weekday
2017-07-14,14,85.1,73.8,71.0,4.4,30.0,32.13,weekday
2017-07-15,15,79.7,73.8,83.4,6.7,29.9,24.697000000000003,weekend
2017-07-16,16,80.6,72.3,77.5,4.6,29.8,32.693000000000005,weekend
2017-07-17,17,83.9,74.7,74.5,4.5,29.8,26.897000000000006,weekday
2017-07-18,18,83.8,75.0,75.3,3.9,29.9,30.087,weekday
2017-07-19,19,83.8,74.3,74.2,3.8,30.0,35.26,weekday
2017-07-20,20,86.7,74.2,68.0,4.8,29.9,36.923,weekday
2017-07-21,21,85.3,74.5,71.1,5.6,29.9,23.649,weekday
2017-07-22,22,81.7,74.1,79.2,6.6,29.8,15.838000000000005,weekend
2017-07-23,23,85.0,74.5,71.5,6.8,29.8,16.967,weekend
2017-07-24,24,86.7,72.9,65.4,7.2,29.9,16.726999999999997,weekday
2017-07-25,25,86.0,74.3,69.0,7.9,29.9,15.949,weekday
2017-07-26,26,86.1,73.2,66.6,7.2,29.9,17.133000000000003,weekday
2017-07-27,27,86.3,73.3,66.8,5.5,29.9,19.411,weekday
2017-07-28,28,87.8,74.5,66.9,6.0,29.8,22.399,weekday
2017-07-29,29,88.3,74.5,65.4,7.3,29.8,22.195,weekend
2017-07-30,30,86.4,73.5,66.6,6.8,29.8,19.674999999999997,weekend
2017-07-31,31,81.9,65.5,59.0,6.7,29.9,16.53,weekday
2017-08-01,1,83.2,70.7,67.1,7.3,29.9,15.512,weekend
2017-08-02,2,79.8,73.9,82.8,8.4,29.9,9.229000000000001,weekday
2017-08-03,3,79.6,73.1,81.2,5.8,29.9,11.536999999999999,weekday
2017-08-04,4,81.0,74.4,81.3,6.0,29.9,16.123,weekend
2017-08-05,5,81.8,74.8,80.3,6.1,29.9,12.011999999999999,weekday
2017-08-06,6,84.1,76.4,78.1,6.3,29.8,12.585,weekday
2017-08-07,7,79.5,75.9,88.8,6.0,29.8,9.076000000000002,weekend
2017-08-08,8,77.4,73.5,88.0,5.0,29.8,9.229,weekday
2017-08-09,9,81.9,74.6,79.8,5.0,29.9,14.36,weekday
2017-08-10,10,83.6,76.0,79.8,5.8,29.9,20.816,weekend
2017-08-11,11,86.4,75.8,72.1,4.8,29.9,19.878000000000004,weekday
2017-08-12,12,87.2,75.5,69.8,5.7,29.8,33.197,weekday
2017-08-13,13,87.0,75.0,69.0,7.0,29.8,31.377999999999997,weekend
2017-08-14,14,87.4,74.1,66.1,8.3,29.8,34.663,weekday
2017-08-15,15,87.4,74.1,66.1,7.8,29.8,32.002,weekday
2017-08-16,16,87.6,76.0,69.2,9.0,29.8,34.791999999999994,weekday
2017-08-17,17,88.4,73.8,64.0,7.3,29.9,35.281000000000006,weekday
2017-08-18,18,87.5,75.2,68.5,5.8,29.9,37.583,weekday
2017-08-19,19,87.6,74.7,67.4,4.8,29.9,47.013,weekend
2017-08-20,20,86.4,73.9,68.4,5.3,29.9,46.196,weekend
2017-08-21,21,84.2,74.8,74.9,6.0,29.9,36.616,weekday
2017-08-22,22,85.0,73.0,69.7,3.8,29.9,36.494,weekday
2017-08-23,23,84.5,73.4,70.5,5.4,29.8,31.535,weekday
2017-08-24,24,83.0,73.2,74.0,7.6,29.8,31.358999999999998,weekday
2017-08-25,25,77.7,73.7,87.5,14.7,29.7,28.596,weekday
2017-08-26,26,77.3,75.1,92.6,18.4,29.7,18.811,weekend
2017-08-27,27,75.4,73.8,95.0,15.3,29.6,20.477,weekend
2017-08-28,28,72.4,70.0,92.1,23.9,29.6,19.506999999999998,weekday
2017-08-29,29,72.6,69.7,90.4,21.9,29.6,23.116,weekday
2017-08-30,30,78.2,67.8,71.1,14.8,29.6,25.930999999999997,weekday
2017-08-31,31,81.4,66.8,63.0,7.0,29.8,27.517999999999997,weekday
2017-09-01,1,80.7,69.5,70.4,4.3,29.9,30.778000000000002,weekday
2017-09-02,2,81.2,70.2,72.3,3.0,29.9,32.324000000000005,weekday
2017-09-03,3,80.7,70.9,74.1,3.5,29.9,34.719,weekday
2017-09-04,4,80.9,71.5,74.5,4.4,29.9,31.005000000000003,weekend
2017-09-05,5,81.6,72.0,74.5,2.9,29.9,25.649,weekday
2017-09-06,6,75.3,62.3,67.7,10.1,29.9,24.270000000000003,weekday
2017-09-07,7,72.1,56.4,60.2,6.4,30.0,18.501000000000005,weekend
2017-09-08,8,72.7,57.5,61.3,6.5,30.0,19.340999999999998,weekday
2017-09-09,9,74.2,59.4,61.8,7.0,30.0,22.967,weekend
2017-09-10,10,75.2,60.2,61.7,8.0,29.9,18.172000000000004,weekday
2017-09-11,11,73.8,59.0,62.0,7.3,29.9,18.65,weekday
2017-09-12,12,73.8,58.3,62.5,4.7,29.7,20.646000000000008,weekend
2017-09-13,13,77.4,64.9,66.8,4.8,29.7,18.2,weekday
2017-09-14,14,79.2,68.2,71.3,7.1,29.8,24.048,weekday
2017-09-15,15,79.3,70.4,76.1,6.3,29.8,25.606,weekday
2017-09-16,16,78.5,70.8,79.8,4.1,29.9,33.782,weekend
2017-09-17,17,80.4,71.9,77.1,4.1,29.9,37.962999999999994,weekend
2017-09-18,18,79.7,75.0,86.2,4.9,29.9,25.660999999999998,weekday
2017-09-19,19,82.0,74.2,78.9,5.7,29.8,28.808000000000003,weekday
2017-09-20,20,83.7,75.3,76.3,7.1,29.8,28.747000000000003,weekday
2017-09-21,21,79.1,74.1,84.8,7.3,29.8,21.256,weekday
2017-09-22,22,78.5,72.3,83.2,4.3,29.8,28.064000000000004,weekday
2017-09-23,23,79.7,72.1,79.0,6.0,29.8,34.788999999999994,weekend
2017-09-24,24,79.0,72.0,81.1,6.8,29.8,34.43899999999999,weekend
2017-09-25,25,80.0,72.2,78.5,7.7,29.7,25.876000000000005,weekday
2017-09-26,26,80.0,71.8,77.8,5.1,29.8,20.829000000000004,weekday
2017-09-27,27,81.5,72.3,75.6,4.0,29.8,23.112000000000002,weekday
2017-09-28,28,80.3,73.0,79.8,4.8,29.8,23.112000000000002,weekday
2017-09-29,29,80.9,69.3,69.5,8.7,29.9,27.259999999999998,weekday
2017-09-30,30,77.3,61.3,59.6,6.3,29.9,27.954,weekend
2017-10-01,1,77.9,64.9,66.3,4.1,29.8,30.397999999999996,weekday
2017-10-02,2,78.8,72.3,81.8,9.3,29.8,23.484,weekday
2017-10-03,3,78.5,76.1,92.2,9.2,30.0,22.885,weekday
2017-10-04,4,79.1,70.2,75.5,9.2,30.0,29.84,weekday
2017-10-05,5,76.8,67.2,74.3,5.6,29.9,26.870999999999995,weekday
2017-10-06,6,75.7,65.4,72.9,4.2,29.8,22.755000000000003,weekend
2017-10-07,7,78.2,71.1,79.4,4.3,29.6,24.510000000000005,weekday
2017-10-08,8,82.2,71.4,71.9,2.9,29.6,44.17900000000001,weekday
2017-10-09,9,82.5,73.0,75.2,4.5,29.7,28.157999999999998,weekend
2017-10-10,10,75.3,65.7,74.1,9.0,29.9,16.467,weekday
2017-10-11,11,71.0,55.5,59.3,7.4,30.0,16.865000000000002,weekday
2017-10-12,12,76.3,66.1,72.0,3.5,29.9,21.825,weekend
2017-10-13,13,79.8,72.0,79.6,3.9,29.9,28.733999999999998,weekday
2017-10-14,14,78.2,72.8,85.9,4.4,29.9,33.688,weekend
2017-10-15,15,77.3,68.7,77.0,8.1,30.0,31.763,weekend
2017-10-16,16,67.7,48.1,51.0,11.6,30.1,12.908000000000001,weekday
2017-10-17,17,63.4,47.2,59.0,5.0,30.1,12.349000000000002,weekday
2017-10-18,18,66.9,56.4,72.3,3.8,30.0,12.642,weekday
2017-10-19,19,72.0,62.8,75.2,6.3,30.0,17.078,weekday
2017-10-20,20,73.7,70.3,89.3,10.9,29.9,18.137,weekday
2017-10-21,21,76.0,72.9,91.1,7.0,29.8,23.593,weekend
2017-10-22,22,67.8,64.4,89.6,9.9,29.9,19.901,weekend
2017-10-23,23,64.4,49.3,63.8,1.9,30.0,11.697,weekday
2017-10-24,24,65.8,39.8,45.5,10.3,30.1,12.007999999999997,weekday
2017-10-25,25,60.6,38.1,48.5,4.5,30.1,10.418999999999999,weekday
2017-10-26,26,67.3,51.5,60.0,7.0,29.8,7.846550505,weekday
2017-10-27,27,63.0,49.7,64.3,11.2,29.8,7.763999999999999,weekday
2017-10-28,28,51.8,29.0,43.7,11.1,30.0,7.766999999999999,weekend
2017-10-29,29,54.0,30.4,48.0,3.4,29.9,8.517,weekend
2017-10-30,30,62.1,50.5,68.7,4.8,29.9,8.081,weekday
2017-10-31,31,68.7,64.7,88.4,7.2,29.9,8.139999999999999,weekday
2017-11-01,1,72.9,69.6,90.1,6.2,29.8,11.776000000000002,weekday
2017-11-02,2,78.5,73.0,84.5,6.9,29.9,15.278999999999998,weekend
2017-11-03,3,79.3,73.4,83.1,6.0,29.9,19.869,weekend
2017-11-04,4,75.7,71.4,88.2,4.2,29.9,22.633999999999993,weekday
2017-11-05,5,78.1,72.1,83.6,7.8,29.9,26.353,weekday
2017-11-06,6,79.2,71.0,77.7,7.2,29.9,19.808999999999997,weekend
2017-11-07,7,77.1,69.2,78.3,6.4,29.9,17.899,weekday
2017-11-08,8,58.8,53.7,83.6,11.1,30.0,10.656,weekday
2017-11-09,9,56.9,51.3,82.6,10.0,30.1,10.137000000000002,weekday
2017-11-10,10,59.6,48.4,69.3,6.8,30.1,13.636,weekday
2017-11-11,11,65.1,54.9,70.0,8.5,30.0,21.588000000000005,weekend
2017-11-12,12,68.2,58.4,72.3,4.8,30.1,23.693,weekday
2017-11-13,13,67.9,60.3,78.8,5.2,30.1,13.663000000000002,weekday
2017-11-14,14,67.1,59.5,78.6,6.8,30.0,12.211000000000002,weekday
2017-11-15,15,68.5,63.2,84.8,5.2,29.9,13.607999999999999,weekday
2017-11-16,16,72.1,68.1,88.1,7.1,30.0,16.207,weekday
2017-11-17,17,76.1,67.9,77.7,8.3,29.9,14.731999999999998,weekday
2017-11-18,18,73.5,61.2,67.8,13.3,29.8,11.767000000000001,weekend
2017-11-19,19,55.3,35.5,50.3,9.3,30.1,9.816999999999998,weekend
2017-11-20,20,54.3,42.9,67.9,6.4,30.0,10.072999999999999,weekday
2017-11-21,21,64.0,58.1,82.0,7.3,29.8,10.521000000000003,weekday
2017-11-22,22,59.8,49.0,69.4,11.4,30.1,8.943999999999999,weekday
2017-11-23,23,51.5,36.9,60.9,2.7,30.0,5.842,weekday
2017-11-24,24,56.4,41.5,63.5,4.0,29.9,5.5,weekday
2017-11-25,25,63.7,55.8,78.3,3.9,29.9,7.622,weekend
2017-11-26,26,62.9,51.0,69.0,4.2,30.1,11.620999999999999,weekend
2017-11-27,27,59.0,45.4,64.2,4.7,30.0,8.21,weekday
2017-11-28,28,62.7,58.1,86.6,6.1,30.0,8.165999999999999,weekday
2017-11-29,29,63.6,61.2,92.7,2.5,30.1,7.938000000000001,weekday
2017-11-30,30,62.3,45.3,57.9,5.0,30.1,7.816999999999999,weekday
2017-12-01,1,59.7,49.8,72.6,2.2,30.0,9.139999999999999,weekday
2017-12-02,2,60.0,54.5,85.1,2.4,30.0,8.949,weekend
2017-12-03,3,63.0,62.4,97.8,6.5,30.0,9.697,weekend
2017-12-04,4,72.7,69.6,90.3,8.8,29.8,9.470999999999998,weekday
2017-12-05,5,62.6,57.2,83.7,12.2,30.0,10.170000000000002,weekday
2017-12-06,6,44.9,40.7,85.6,11.5,30.2,10.305000000000001,weekday
2017-12-07,7,42.2,38.1,85.2,11.2,30.2,14.475999999999999,weekday
2017-12-08,8,34.6,29.1,82.5,6.5,30.1,13.933999999999997,weekend
2017-12-09,9,43.7,34.3,74.9,3.0,30.1,11.331999999999999,weekday
2017-12-10,10,49.3,34.6,62.1,2.9,30.3,11.305,weekday
2017-12-11,11,57.3,35.5,50.2,5.3,30.1,9.880999999999997,weekend
2017-12-12,12,53.8,32.3,46.3,8.1,30.1,10.487,weekday
2017-12-13,13,46.9,33.6,64.1,2.7,30.0,10.747999999999998,weekday
2017-12-14,14,53.7,42.9,68.8,3.5,29.9,10.555,weekday
2017-12-15,15,49.9,35.5,59.0,7.8,30.1,11.328000000000001,weekday
2017-12-16,16,51.1,41.5,72.9,9.4,30.0,9.84,weekend
2017-12-17,17,52.7,50.6,93.0,3.2,30.0,12.652000000000001,weekend
2017-12-18,18,63.2,60.8,92.2,6.4,30.0,8.404000000000002,weekday
2017-12-19,19,72.7,69.5,90.5,10.3,29.9,9.175,vacation
2017-12-20,20,67.3,56.6,72.5,5.2,29.9,5.865,vacation
2017-12-21,21,67.3,62.3,84.8,6.8,29.8,4.7940000000000005,vacation
2017-12-22,22,69.1,64.0,84.8,12.7,29.8,4.841,vacation
2017-12-23,23,46.9,37.2,70.5,8.1,30.1,4.609999999999999,vacation
2017-12-24,24,49.8,40.3,73.3,8.0,30.1,5.978999999999999,vacation
2017-12-25,25,46.0,35.9,69.7,8.9,30.2,6.197000000000001,vacation
2017-12-26,26,48.9,42.9,81.0,10.6,30.1,7.618,vacation
2017-12-27,27,42.3,40.0,91.5,12.5,30.3,15.511999999999999,vacation
2017-12-28,28,41.2,36.5,83.6,8.2,30.3,14.478000000000002,weekday
2017-12-29,29,48.9,37.6,65.5,6.9,30.2,11.676000000000002,weekday
2017-12-30,30,53.5,50.0,88.1,7.8,30.0,11.029999999999998,weekend
2017-12-31,31,47.0,42.0,83.8,13.6,30.2,9.420000000000002,weekend
2018-01-01,1,34.6,16.2,48.6,14.8,30.5,16.583000000000002,weekday
2018-01-02,2,31.2,13.9,49.6,9.9,30.4,14.091000000000001,weekday
2018-01-03,3,33.9,15.8,50.3,6.0,30.3,13.411999999999999,weekday
2018-01-04,4,40.4,23.4,55.0,3.1,30.2,10.940000000000001,weekend
2018-01-05,5,45.9,32.4,60.6,5.3,30.3,12.39,weekday
2018-01-06,6,49.0,40.5,75.0,7.0,30.2,11.151,vacation
2018-01-07,7,58.8,56.2,91.5,8.3,29.9,12.009999999999998,weekend
2018-01-08,8,59.4,50.5,74.9,10.3,29.9,8.679,weekday
2018-01-09,9,49.9,47.1,90.2,6.7,30.0,10.048000000000002,weekend
2018-01-10,10,57.4,54.7,91.0,8.1,29.8,9.290000000000001,weekday
2018-01-11,11,59.3,55.4,87.5,11.1,29.7,9.187000000000001,weekday
2018-01-12,12,39.4,21.4,49.2,14.5,30.1,11.806,weekend
2018-01-13,13,40.0,23.2,53.2,6.5,30.4,11.542,weekend
2018-01-14,14,40.1,28.0,65.5,6.2,30.4,17.198999999999995,weekend
2018-01-15,15,51.0,42.8,75.9,7.6,30.2,10.364999999999998,weekday
2018-01-16,16,30.3,26.2,84.7,17.7,30.5,17.320999999999998,weekday
2018-01-17,17,27.6,13.2,56.2,8.7,30.6,20.755,weekday
2018-01-18,18,31.7,17.8,58.5,4.7,30.4,14.003999999999998,weekday
2018-01-19,19,48.2,42.2,80.7,9.2,30.1,12.524,weekday
2018-01-20,20,61.4,60.3,96.0,7.2,29.9,10.260999999999997,weekend
2018-01-21,21,68.5,65.4,89.9,12.2,29.8,10.292,weekend
2018-01-22,22,61.0,41.6,54.3,9.6,29.9,8.492,weekday
2018-01-23,23,50.9,28.2,47.3,5.6,30.1,8.49,weekday
2018-01-24,24,49.7,27.5,46.4,3.9,30.3,10.734,weekday
2018-01-25,25,47.3,34.1,65.3,5.9,30.3,13.174999999999999,weekday
2018-01-26,26,58.0,53.3,85.0,9.0,30.1,9.279000000000002,weekday
2018-01-27,27,62.1,61.9,99.2,5.7,30.0,9.914,weekend
2018-01-28,28,61.8,56.3,83.8,8.0,30.1,10.050999999999998,weekend
2018-01-29,29,54.3,33.1,48.1,10.0,30.3,11.148,weekday
2018-01-30,30,48.8,31.2,53.2,6.5,30.3,11.864,weekday
2018-01-31,31,56.0,46.3,72.9,7.5,30.0,10.778,weekday
2018-02-01,1,66.0,56.0,72.5,5.9,29.9,9.163,weekday
2018-02-02,2,54.3,33.6,47.0,14.3,30.2,8.86,weekday
2018-02-03,3,50.5,44.4,81.8,7.6,30.0,11.677,weekday
2018-02-04,4,61.2,59.4,94.1,6.7,29.9,9.060999999999998,weekday
2018-02-05,5,56.2,51.9,85.7,8.1,30.0,8.924000000000001,weekday
2018-02-06,6,66.7,65.1,94.7,8.6,29.9,9.52,vacation
2018-02-07,7,45.2,43.5,93.9,13.5,30.1,9.392000000000001,weekday
2018-02-08,8,48.7,41.5,76.9,6.0,30.2,11.856000000000002,weekday
2018-02-09,9,62.4,57.3,83.6,5.8,30.0,9.088,weekend
2018-02-10,10,64.2,63.2,96.7,4.9,29.8,9.798,weekday
2018-02-11,11,40.9,36.2,83.7,14.3,30.0,16.819,weekday
2018-02-12,12,41.1,36.5,83.8,10.3,30.2,13.149,weekend
2018-02-13,13,47.4,45.6,93.5,6.2,30.3,11.632,weekday
2018-02-14,14,67.3,63.9,89.7,6.8,30.1,9.918,weekday
2018-02-15,15,72.9,65.9,79.7,8.9,30.0,7.993999999999999,weekday
2018-02-16,16,71.1,65.1,82.1,6.1,30.0,16.589000000000002,weekday
2018-02-17,17,65.8,60.5,83.2,5.9,30.0,12.674000000000001,weekend
2018-02-18,18,67.3,62.5,84.7,11.1,30.0,14.337,weekend
2018-02-19,19,73.3,66.3,79.4,14.9,29.9,11.799,weekday
2018-02-20,20,74.5,68.8,82.2,14.6,29.9,11.895999999999999,weekday
2018-02-21,21,62.9,61.6,95.6,9.2,30.0,8.784999999999998,weekday
2018-02-22,22,60.0,58.8,95.8,5.2,30.1,10.445000000000002,weekday
2018-02-23,23,68.5,64.9,89.5,8.9,30.0,8.161999999999999,weekday
2018-02-24,24,74.9,68.9,82.2,9.5,29.8,9.576,weekend
2018-02-25,25,60.1,58.1,93.3,8.9,29.9,12.158000000000001,weekend
2018-02-26,26,59.9,55.5,86.8,8.3,30.0,8.146,weekday
2018-02-27,27,68.1,64.2,87.9,11.8,29.9,8.796,weekday
2018-02-28,28,75.8,68.1,78.1,11.0,29.8,15.771,weekday
2018-03-01,1,70.7,59.6,70.0,12.2,29.9,17.009999999999998,weekday
2018-03-02,2,63.0,54.1,74.0,7.2,30.1,8.175,weekend
2018-03-03,3,64.0,53.5,70.8,9.8,30.1,12.617,weekend
2018-03-04,4,70.2,65.2,84.3,13.3,29.9,12.855,weekday
2018-03-05,5,73.7,64.1,73.4,8.4,29.8,14.073000000000002,weekday
2018-03-06,6,63.7,31.6,33.1,9.4,29.9,8.334999999999999,weekend
2018-03-07,7,56.6,28.3,34.7,8.9,30.1,7.6579999999999995,weekday
2018-03-08,8,56.0,35.5,48.2,7.4,30.1,8.153,weekday
2018-03-09,9,61.4,51.0,70.7,8.5,29.9,8.344000000000001,weekday
2018-03-10,10,72.7,67.0,83.0,7.2,29.7,18.5,weekday
2018-03-11,11,71.6,61.6,72.3,12.5,29.8,16.876900000000003,weekend
2018-03-12,12,56.9,38.1,50.4,9.5,30.1,13.114,weekday
2018-03-13,13,57.0,39.1,56.3,3.4,30.1,8.905000000000001,weekday
2018-03-14,14,58.0,40.0,54.9,4.4,30.1,8.607,weekday
2018-03-15,15,62.9,53.1,72.9,9.0,29.9,9.405999999999999,weekday
2018-03-16,16,74.5,66.4,77.1,8.6,29.8,14.136000000000001,weekday
2018-03-17,17,74.1,68.1,82.2,7.6,29.8,20.419999999999995,weekend
2018-03-18,18,74.3,68.3,82.7,4.4,29.7,17.431,weekend
2018-03-19,19,74.5,53.5,59.5,9.1,29.6,16.753999999999998,weekday
2018-03-20,20,62.3,40.1,45.4,10.8,29.9,13.514000000000001,weekday
2018-03-21,21,61.8,39.9,50.0,4.3,30.0,8.727,weekday
2018-03-22,22,63.3,50.3,65.7,9.6,30.1,11.184,weekday
2018-03-23,23,69.5,58.8,70.9,10.8,30.0,9.438999999999998,weekday
2018-03-24,24,74.1,65.6,75.2,10.0,29.8,14.149000000000001,weekend
2018-03-25,25,72.5,66.5,82.8,8.6,29.8,15.902999999999999,weekend
2018-03-26,26,74.6,67.5,79.7,15.6,29.8,18.380000000000003,weekday
2018-03-27,27,74.3,68.9,83.5,13.7,29.9,19.446,weekday
2018-03-28,28,69.8,67.2,91.7,10.2,29.7,11.701,weekday
2018-03-29,29,67.8,62.1,84.2,7.5,29.7,9.115,weekday
2018-03-30,30,67.0,51.8,60.5,9.2,30.1,6.019999999999998,weekday
2018-03-31,31,67.3,57.1,72.8,7.0,30.0,7.035,weekend
2018-04-01,1,70.3,62.3,78.0,7.2,29.9,16.951,weekday
2018-04-02,2,74.8,67.5,79.5,9.1,29.8,19.771,weekend
2018-04-03,3,76.8,67.5,73.7,11.2,29.7,12.83,weekend
2018-04-04,4,64.0,43.4,51.6,14.8,30.0,15.546999999999999,weekday
2018-04-05,5,64.8,56.1,74.0,11.3,30.0,10.005999999999998,weekday
2018-04-06,6,74.6,69.1,83.3,10.0,29.7,10.681999999999999,weekday
2018-04-07,7,61.2,58.9,91.7,10.5,29.7,14.024000000000003,weekday
2018-04-08,8,50.5,45.6,83.3,7.6,29.8,12.516,weekend
2018-04-09,9,58.3,55.2,89.6,8.1,29.9,8.181999999999999,weekday
2018-04-10,10,65.7,49.6,59.9,8.8,30.1,7.963,weekday
2018-04-11,11,65.0,50.0,62.5,6.0,30.1,8.035,weekend
2018-04-12,12,71.4,62.5,75.4,12.4,29.8,8.678,weekday
2018-04-13,13,77.5,70.3,78.8,14.2,29.6,14.547,weekday
2018-04-14,14,61.0,50.4,71.0,12.5,29.8,8.961999999999998,weekend
2018-04-15,15,57.0,34.6,46.3,9.9,30.0,8.923,weekend
2018-04-16,16,63.8,43.1,52.8,6.1,30.1,8.336,weekday
2018-04-17,17,71.8,57.9,64.6,11.5,29.9,8.457999999999998,weekday
2018-04-18,18,73.3,64.3,74.3,6.8,29.9,13.200999999999999,weekday
2018-04-19,19,68.9,43.3,41.4,10.8,30.1,13.32,weekday
2018-04-20,20,59.6,46.4,62.4,10.0,30.1,12.418,weekday
2018-04-21,21,67.9,64.1,87.8,11.3,29.9,8.516,weekend
2018-04-22,22,65.1,58.8,81.7,9.8,29.9,8.447000000000001,weekend
2018-04-23,23,66.3,52.0,63.6,6.3,29.9,11.608999999999998,weekday
2018-04-24,24,71.5,57.8,65.8,3.0,29.9,14.914000000000001,weekday
2018-04-25,25,73.4,60.8,67.1,6.2,29.9,14.009,weekday
2018-04-26,26,65.2,49.3,58.9,8.4,29.9,9.941999999999998,weekday
2018-04-27,27,67.2,51.9,61.3,5.0,29.9,10.623,weekday
2018-04-28,28,70.8,54.4,60.7,3.5,29.9,23.529999999999998,weekend
2018-04-29,29,71.0,57.5,66.1,7.8,30.0,15.001,weekend
2018-04-30,30,69.8,62.8,79.8,11.0,30.0,16.78,weekday
2018-05-01,1,74.1,68.6,82.9,13.9,29.9,15.936,weekday
2018-05-02,2,78.3,70.9,78.3,14.5,29.9,16.391000000000002,weekday
2018-05-03,3,79.0,70.6,76.3,14.4,29.9,15.895999999999999,weekday
2018-05-04,4,74.9,70.2,85.3,8.6,29.9,10.872,weekday
2018-05-05,5,71.3,64.2,80.5,6.1,30.0,31.471,weekend
2018-05-06,6,75.3,59.3,60.2,3.3,30.0,26.534,weekday
2018-05-07,7,78.3,60.5,57.5,4.5,30.0,23.494000000000003,weekday
2018-05-08,8,79.0,59.7,55.7,5.6,29.9,26.625999999999998,weekend
2018-05-09,9,78.1,60.4,60.0,7.4,29.9,23.432000000000002,weekday
2018-05-10,10,77.1,63.3,66.3,8.5,29.9,25.231999999999992,weekday
2018-05-11,11,79.8,68.2,70.0,10.9,29.9,31.79,weekday
2018-05-12,12,79.5,71.8,78.5,11.0,29.9,33.304,weekday
